head	rel	tail	score
2192	1	1521	-1.67E-16
2192	6	1521	-8.25E-16
2192	6	1906	-3.15E-15
2192	6	975	-1.50E-14
2192	6	942	-1.44E-13
2192	6	1361	-2.12E-12
2192	1	1906	-4.48E-12
2192	6	12	-7.44E-12
2192	6	1428	-1.06E-11
2192	6	1729	-2.26E-11
2192	1	942	-5.03E-11
2192	6	1640	-1.76E-10
2192	1	1428	-4.88E-10
2192	6	1209	-8.39E-10
2193	1	1521	-1.49E-15
2193	1	942	-3.01E-13
2193	1	1906	-3.73E-12
2193	6	1276	-6.58E-11
2193	6	975	-6.17E-10
2193	1	1428	-6.22E-10
2193	1	1276	-1.01E-09
2193	6	1107	-1.03E-08
2193	6	1435	-2.24E-07
2193	1	1041	-7.41E-07
2193	1	329	-3.13E-06
2193	1	1640	-3.86E-06
2193	1	178	-4.15E-06
2194	6	975	-4.23E-11
2194	6	1107	-2.03E-08
2194	6	1276	-2.82E-08
2194	6	1435	-1.87E-07
2194	6	185	-4.07E-07
2194	5	1048	-1.31E-05
2194	6	39	-2.98E-05
2194	7	185	-3.88E-05
2194	7	975	-0.00014775
2194	6	107	-0.000154501
2194	5	2007	-0.00032566
2194	5	1920	-0.00044293
2194	5	1632	-0.000471046
2195	6	1276	-6.12E-19
2195	1	1521	-4.48E-15
2195	6	975	-2.24E-14
2195	6	1521	-1.08E-10
2195	1	1906	-3.05E-10
2195	6	1906	-6.92E-10
2195	6	1435	-2.10E-09
2195	6	1107	-2.56E-09
2195	6	12	-6.97E-09
2195	1	66	-3.91E-08
2195	6	185	-9.44E-08
2195	6	1361	-3.08E-07
2195	1	1428	-7.50E-07
2195	6	392	-6.36E-06
2195	6	938	-1.18E-05
2196	1	1521	-2.88E-16
2196	1	1906	-1.14E-11
2196	1	942	-2.67E-11
2196	1	1428	-5.96E-10
2196	1	1276	-7.68E-10
2196	6	1276	-3.17E-08
2196	6	975	-2.34E-07
2196	1	12	-1.91E-06
2196	1	1361	-2.68E-06
2196	5	1048	-5.19E-06
2196	1	1041	-5.93E-06
2196	6	1521	-1.19E-05
2196	6	1435	-2.20E-05
2196	1	1640	-2.38E-05
2196	6	12	-2.62E-05
2196	6	1107	-3.03E-05
2196	1	66	-5.69E-05
2196	1	1616	-6.20E-05
2197	6	975	-1.20E-10
2197	1	1521	-3.50E-10
2197	6	1276	-5.86E-08
2197	6	1107	-5.92E-08
2197	1	1906	-8.93E-07
2197	6	185	-1.15E-06
2197	6	1435	-1.99E-06
2197	5	1048	-9.08E-06
2197	1	1428	-3.62E-05
2197	1	1276	-5.13E-05
2197	6	39	-8.49E-05
2197	6	107	-8.61E-05
2197	1	942	-0.000109526
2197	1	66	-0.000186495
2197	6	245	-0.00022599
2197	7	1248	-0.000245897
2198	1	1521	-6.54E-19
2198	6	1276	-1.05E-13
2198	1	1906	-1.44E-13
2198	1	942	-5.00E-13
2198	1	1276	-4.30E-12
2198	6	975	-7.71E-12
2198	1	1428	-1.36E-11
2198	6	1521	-2.69E-08
2198	6	1906	-6.83E-08
2198	1	1361	-2.00E-07
2198	1	12	-3.05E-07
2198	1	1640	-3.64E-07
2198	6	12	-4.57E-07
2198	6	1107	-5.59E-07
2198	6	1361	-1.04E-06
2198	1	1041	-1.22E-06
2198	5	1048	-1.91E-06
2198	1	66	-2.17E-06
2198	6	1435	-2.72E-06
2198	1	1616	-3.12E-06
2199	1	1521	-2.48E-15
2199	6	1276	-8.40E-13
2199	1	1906	-1.79E-11
2199	1	942	-1.91E-11
2199	1	1276	-2.22E-11
2199	1	1428	-7.28E-10
2199	6	975	-3.83E-09
2199	6	1107	-7.14E-07
2199	1	1361	-8.58E-07
2199	1	1640	-2.04E-06
2199	6	1521	-2.07E-06
2199	1	12	-2.49E-06
2199	6	1906	-2.54E-06
2199	6	1435	-3.00E-06
2199	1	66	-9.69E-06
2199	1	1041	-1.45E-05
2199	6	12	-1.52E-05
2199	1	178	-2.13E-05
2200	1	1521	-2.43E-23
2200	1	942	-1.88E-20
2200	1	1276	-3.40E-17
2200	1	1906	-4.34E-17
2200	6	1276	-2.02E-16
2200	1	1428	-2.76E-15
2200	1	1361	-2.55E-12
2200	1	1640	-4.48E-11
2200	1	12	-7.01E-11
2200	6	975	-9.23E-11
2200	1	1041	-1.09E-10
2200	1	1185	-6.12E-10
2200	6	1906	-1.56E-09
2200	6	1521	-1.84E-09
2200	1	1729	-4.50E-08
2200	1	1616	-5.21E-08
2200	6	12	-5.91E-08
2201	1	1521	-3.58E-13
2201	6	1276	-1.02E-10
2201	6	975	-5.66E-09
2201	1	1906	-2.21E-08
2201	6	1521	-6.15E-07
2201	1	1428	-8.26E-07
2201	6	1906	-1.34E-06
2201	1	66	-2.38E-06
2201	6	12	-6.39E-06
2201	5	1048	-1.04E-05
2201	6	1435	-1.06E-05
2201	6	1107	-6.03E-05
2201	6	1361	-6.12E-05
2201	1	1276	-7.38E-05
2201	6	185	-8.14E-05
2201	1	942	-0.000185573
2202	1	1521	-2.38E-19
2202	1	1906	-2.17E-13
2202	6	1276	-2.55E-13
2202	1	1428	-1.38E-12
2202	1	942	-2.95E-12
2202	6	1521	-2.87E-10
2202	1	1276	-4.06E-10
2202	1	1361	-3.52E-09
2202	6	1906	-1.37E-08
2202	1	12	-1.88E-08
2202	6	975	-2.00E-08
2202	6	12	-2.22E-08
2202	1	1616	-3.41E-08
2202	1	1640	-2.35E-07
2202	1	1041	-2.60E-07
2202	6	1361	-9.55E-07
2202	5	1048	-3.84E-06
2202	1	66	-4.66E-06
2202	1	69	-6.17E-06
2202	6	448	-1.24E-05
2203	1	1521	-4.06E-26
2203	1	942	-3.87E-24
2203	1	1276	-3.50E-21
2203	1	1906	-9.16E-20
2203	1	1428	-2.11E-18
2203	6	1276	-2.89E-18
2203	1	1361	-2.85E-14
2203	1	1640	-5.12E-14
2203	1	1041	-2.36E-13
2203	1	12	-7.94E-13
2203	1	1185	-8.55E-12
2203	6	975	-2.03E-11
2203	1	1729	-2.19E-11
2203	6	1521	-4.23E-11
2203	6	1906	-5.87E-11
2203	1	1616	-1.11E-09
2203	6	12	-5.55E-09
2204	6	975	-2.42E-11
2204	6	1435	-1.03E-07
2204	6	1107	-2.33E-07
2204	6	185	-8.91E-06
2204	1	66	-1.03E-05
2204	7	185	-1.07E-05
2204	6	1276	-1.11E-05
2204	6	107	-2.57E-05
2204	1	163	-3.83E-05
2204	5	1048	-4.24E-05
2204	5	1315	-5.02E-05
2205	1	1521	-4.41E-13
2205	6	975	-2.69E-12
2205	6	1276	-5.16E-11
2205	6	1107	-6.12E-10
2205	1	1906	-4.95E-09
2205	6	1435	-2.97E-08
2205	1	1428	-1.29E-07
2205	1	942	-7.17E-07
2205	6	185	-9.41E-07
2205	6	107	-2.04E-06
2205	5	1048	-2.25E-06
2205	1	1276	-3.43E-06
2205	1	329	-6.61E-06
2205	6	392	-8.67E-06
2206	1	1521	-8.36E-27
2206	1	942	-7.26E-24
2206	1	1276	-1.07E-21
2206	1	1906	-1.78E-20
2206	1	1428	-1.90E-19
2206	6	1276	-3.51E-17
2206	1	1361	-8.60E-15
2206	1	1640	-1.40E-14
2206	1	12	-3.32E-13
2206	1	1041	-4.00E-13
2206	6	975	-8.37E-13
2206	1	1729	-3.46E-12
2206	1	1185	-9.36E-12
2206	1	1616	-9.55E-11
2206	1	1552	-7.93E-10
2206	6	1906	-2.34E-09
2206	6	1521	-3.97E-09
2207	6	1107	-2.28E-05
2207	5	1048	-0.000106381
2207	5	2007	-0.000213114
2207	6	1435	-0.000246656
2207	6	437	-0.000310442
2207	6	185	-0.00032775
2207	6	975	-0.000415678
2207	6	107	-0.000598129
2207	6	329	-0.000737994
2207	6	39	-0.000962864
2207	6	1165	-0.002387944
2207	6	95	-0.002520006
2208	6	1276	-2.00E-13
2208	6	975	-7.27E-12
2208	1	1521	-1.12E-11
2208	6	1107	-2.45E-10
2208	6	1906	-1.65E-08
2208	6	1435	-1.66E-08
2208	6	1521	-1.73E-08
2208	6	185	-5.73E-08
2208	1	1906	-1.96E-07
2208	4	683	-3.25E-07
2208	5	1048	-4.38E-07
2208	6	12	-9.60E-07
2208	7	1107	-1.05E-06
2208	7	719	-1.38E-06
2208	7	659	-2.55E-06
2208	7	185	-2.62E-06
2209	6	975	-3.07E-18
2209	6	1107	-2.49E-14
2209	6	1435	-1.16E-11
2209	1	1521	-8.43E-11
2209	6	437	-2.46E-10
2209	6	185	-1.63E-09
2209	6	107	-4.15E-09
2209	1	66	-1.69E-08
2209	6	39	-2.26E-08
2209	5	968	-3.72E-08
2209	5	1920	-5.25E-08
2209	6	392	-8.47E-08
2210	6	1276	-5.31E-29
2210	1	1521	-2.16E-25
2210	6	975	-4.71E-20
2210	1	1906	-4.73E-19
2210	1	1428	-6.51E-17
2210	1	942	-1.18E-16
2210	6	1107	-7.28E-15
2210	6	1521	-7.40E-15
2210	1	1276	-9.08E-15
2210	6	1906	-1.20E-14
2210	6	1435	-1.50E-13
2210	6	1361	-8.38E-13
2210	6	12	-9.42E-13
2210	6	1209	-3.60E-12
2211	1	1521	-1.48E-28
2211	6	1276	-1.59E-26
2211	1	942	-1.12E-21
2211	6	975	-4.64E-21
2211	1	1906	-1.55E-20
2211	1	1428	-9.05E-19
2211	1	1276	-6.21E-18
2211	6	1107	-6.59E-15
2211	6	1906	-8.22E-14
2211	1	1361	-3.26E-13
2211	1	1640	-3.62E-13
2211	1	1041	-5.78E-13
2211	6	1435	-7.62E-13
2211	6	1521	-8.32E-13
2211	1	1616	-2.41E-12
2211	1	12	-4.88E-12
2211	6	1209	-3.09E-11
2212	1	1521	-2.37E-13
2212	6	1276	-7.79E-11
2212	1	942	-1.54E-10
2212	1	1906	-6.60E-10
2212	1	1428	-5.38E-09
2212	1	1276	-6.50E-09
2212	5	975	-7.07E-08
2212	5	1048	-3.31E-07
2212	1	1361	-4.78E-07
2212	6	975	-1.08E-06
2212	5	1912	-4.02E-06
2212	6	1521	-4.39E-06
2212	1	12	-5.65E-06
2212	1	1640	-7.68E-06
2212	6	1906	-1.47E-05
2212	1	1041	-1.84E-05
2212	1	1616	-1.93E-05
2212	6	12	-2.54E-05
2212	1	1185	-4.44E-05
2213	6	1276	-1.70E-26
2213	1	1521	-7.50E-21
2213	6	975	-5.59E-18
2213	6	1521	-2.74E-17
2213	6	1361	-1.38E-14
2213	1	1906	-1.47E-14
2213	6	1906	-2.34E-14
2213	6	12	-2.51E-14
2213	6	1616	-1.42E-13
2213	6	1428	-4.29E-12
2213	1	1428	-5.51E-12
2213	6	1435	-2.67E-11
2213	6	1552	-2.72E-09
2214	1	1521	0
2214	1	1276	0
2214	1	942	0
2214	1	1428	-5.61E-45
2214	1	1906	-5.61E-45
2214	1	1361	-1.30E-36
2214	1	1640	-2.86E-36
2214	1	1041	-1.41E-34
2214	1	1729	-1.37E-33
2214	6	1276	-3.60E-33
2214	1	1185	-6.66E-32
2214	1	12	-1.66E-31
2214	1	1616	-1.30E-22
2214	1	1552	-5.54E-22
2214	1	1699	-3.29E-21
2214	1	1429	-2.19E-20
2215	1	1521	-1.20E-16
2215	6	975	-2.19E-13
2215	6	1107	-1.12E-11
2215	1	1906	-2.00E-11
2215	6	1435	-3.80E-09
2215	1	1428	-3.82E-09
2215	1	1276	-3.66E-08
2215	1	66	-5.22E-08
2215	1	942	-7.65E-08
2215	6	1276	-1.21E-07
2215	6	185	-1.61E-07
2215	6	719	-7.06E-07
2215	6	107	-9.41E-07
2215	6	437	-1.06E-06
2216	6	975	-7.51E-12
2216	6	1276	-1.04E-11
2216	6	1107	-3.13E-09
2216	1	1521	-1.04E-08
2216	6	1435	-6.53E-08
2216	6	185	-1.00E-06
2216	5	1048	-4.46E-06
2216	6	107	-7.37E-06
2216	6	1906	-1.68E-05
2216	1	66	-2.34E-05
2216	6	39	-2.86E-05
2216	1	1906	-4.53E-05
2216	6	261	-7.46E-05
2216	6	392	-8.26E-05
2216	6	12	-0.00010242
2216	6	938	-0.000126233
2216	6	245	-0.0001311
2216	6	1521	-0.000147903
2217	1	1521	-8.64E-28
2217	6	975	-2.75E-23
2217	6	1276	-1.38E-22
2217	1	1906	-2.80E-19
2217	6	1107	-6.53E-17
2217	1	1428	-6.67E-16
2217	6	1435	-3.63E-15
2217	1	66	-2.00E-12
2217	1	1276	-3.58E-12
2217	1	942	-1.26E-11
2217	6	185	-2.52E-11
2217	1	329	-4.38E-11
2217	6	1906	-2.09E-10
2217	6	392	-3.17E-10
2217	6	107	-3.86E-10
2218	1	1521	-5.65E-35
2218	6	1276	-4.63E-33
2218	6	975	-2.33E-30
2218	1	1906	-1.24E-24
2218	6	1107	-3.41E-22
2218	1	1428	-2.23E-21
2218	1	942	-3.91E-21
2218	1	1276	-6.25E-20
2218	6	1435	-6.27E-19
2218	6	185	-3.32E-16
2218	1	66	-2.99E-15
2218	6	1906	-2.04E-14
2218	1	329	-7.65E-14
2218	5	1048	-1.23E-13
2218	6	107	-1.37E-13
2219	1	1521	-3.49E-08
2219	6	975	-1.19E-05
2219	6	1107	-1.84E-05
2219	6	1435	-3.21E-05
2219	1	1906	-5.91E-05
2219	5	1048	-0.000112972
2219	6	392	-0.0011394
2219	7	447	-0.001243295
2219	7	487	-0.0014823
2219	6	185	-0.001629769
2219	6	107	-0.001940393
2219	7	95	-0.002490666
2220	1	1521	-1.28E-14
2220	6	1276	-1.27E-10
2220	1	1906	-3.54E-10
2220	6	975	-1.89E-09
2220	1	1428	-5.63E-09
2220	1	942	-1.09E-08
2220	1	1276	-1.78E-07
2220	6	1521	-2.38E-06
2220	6	1107	-2.88E-06
2220	6	1906	-4.18E-06
2220	6	1435	-4.37E-06
2220	5	1048	-6.44E-06
2220	6	12	-9.88E-06
2220	1	1616	-1.01E-05
2220	1	1361	-1.14E-05
2220	1	12	-2.02E-05
2220	1	66	-2.03E-05
2221	6	975	-1.86E-18
2221	1	1521	-3.08E-17
2221	6	1276	-3.88E-16
2221	6	1107	-1.25E-13
2221	6	1435	-6.67E-13
2221	1	1906	-3.45E-11
2221	5	1048	-3.85E-11
2221	5	975	-1.42E-10
2221	6	392	-2.11E-09
2221	1	1428	-5.14E-09
2221	1	66	-1.63E-08
2221	5	1315	-3.36E-08
2221	6	185	-3.86E-08
2221	5	1912	-4.08E-08
2221	6	107	-6.08E-08
2222	6	1276	-8.23E-22
2222	1	1521	-9.55E-22
2222	6	975	-3.82E-19
2222	1	1906	-4.26E-15
2222	1	1428	-6.33E-14
2222	5	968	-4.99E-13
2222	6	1107	-2.63E-12
2222	1	1276	-4.25E-12
2222	6	1435	-5.94E-12
2222	5	1920	-4.15E-11
2222	1	942	-4.16E-11
2222	6	1906	-7.04E-11
2222	6	185	-1.90E-10
2222	5	1364	-4.45E-10
2222	6	1521	-5.88E-10
2223	1	1521	-4.70E-17
2223	1	942	-1.35E-14
2223	1	1906	-1.28E-12
2223	1	1276	-3.14E-12
2223	1	1428	-8.34E-12
2223	6	1276	-2.19E-10
2223	1	1361	-2.67E-09
2223	1	1640	-1.98E-08
2223	1	1041	-3.09E-08
2223	1	12	-3.75E-08
2223	1	1185	-8.58E-07
2223	1	1616	-1.10E-06
2223	1	1729	-1.35E-06
2223	6	975	-4.66E-06
2223	6	1521	-4.87E-06
2223	6	1906	-5.78E-06
2223	1	448	-1.18E-05
2224	1	1521	-5.09E-18
2224	1	942	-2.87E-15
2224	6	1276	-3.65E-14
2224	1	1906	-1.32E-13
2224	1	1276	-4.76E-13
2224	1	1428	-1.32E-12
2224	1	1361	-1.35E-09
2224	6	975	-4.33E-09
2224	1	1640	-8.12E-09
2224	1	1041	-1.09E-08
2224	1	12	-1.57E-08
2224	6	1521	-5.04E-08
2224	6	1906	-6.67E-08
2224	1	1185	-3.31E-07
2224	1	1729	-3.42E-07
2224	1	1616	-3.57E-07
2224	6	12	-8.46E-07
2225	6	975	-1.62E-09
2225	6	1107	-5.05E-08
2225	6	185	-6.63E-07
2225	6	1435	-3.76E-06
2225	6	39	-1.60E-05
2225	6	437	-1.68E-05
2225	6	107	-8.47E-05
2225	6	1276	-0.000156345
2225	1	66	-0.000200229
2225	5	1048	-0.000240015
2225	1	39	-0.000296025
2225	1	163	-0.00038369
2225	1	78	-0.000443823
2226	6	1276	-1.07E-25
2226	1	1521	-4.42E-22
2226	6	975	-8.11E-21
2226	1	1906	-1.80E-15
2226	6	1107	-1.87E-15
2226	6	1435	-5.05E-14
2226	6	185	-1.61E-12
2226	1	1428	-1.23E-11
2226	6	1906	-1.09E-10
2226	1	329	-1.39E-10
2226	1	66	-1.44E-10
2226	1	942	-1.61E-10
2226	6	1521	-2.51E-10
2226	1	78	-4.47E-10
2227	1	942	-7.40E-39
2227	1	1521	-1.19E-38
2227	1	1276	-1.37E-32
2227	1	1906	-3.45E-29
2227	1	1428	-1.15E-28
2227	1	1361	-4.55E-24
2227	1	1041	-1.25E-22
2227	1	1640	-2.38E-22
2227	1	1729	-2.78E-21
2227	1	12	-8.62E-21
2227	6	1276	-3.53E-20
2227	1	1185	-1.49E-19
2227	1	1616	-2.31E-15
2227	1	1552	-6.29E-15
2227	6	1521	-4.02E-14
2227	6	1906	-2.22E-13
2227	1	1699	-1.44E-12
2228	1	1521	-1.41E-22
2228	6	975	-6.52E-18
2228	6	1107	-4.89E-16
2228	6	1276	-7.71E-16
2228	1	1906	-7.93E-16
2228	1	1428	-6.91E-15
2228	6	1435	-7.28E-15
2228	1	163	-3.94E-14
2228	1	39	-1.13E-12
2228	1	329	-1.16E-12
2228	1	66	-1.46E-12
2228	6	185	-4.21E-12
2228	1	1616	-1.34E-10
2229	1	1521	-2.17E-22
2229	1	942	-4.22E-18
2229	1	1906	-1.77E-16
2229	1	1276	-5.50E-16
2229	1	1428	-1.83E-15
2229	6	1276	-5.09E-14
2229	6	975	-1.53E-12
2229	1	1640	-9.39E-11
2229	1	1361	-3.52E-10
2229	1	1041	-1.10E-09
2229	1	12	-2.49E-09
2229	6	1107	-5.33E-09
2229	1	178	-1.53E-08
2229	5	1048	-1.89E-08
2230	6	975	-9.25E-10
2230	6	1107	-1.91E-09
2230	6	1276	-6.13E-07
2230	6	1435	-7.59E-07
2230	6	185	-1.21E-06
2230	6	107	-2.10E-05
2230	5	1048	-6.82E-05
2230	6	39	-8.09E-05
2230	6	245	-0.000238742
2230	1	163	-0.000330583
2230	1	66	-0.000385104
2230	6	938	-0.000495335
2230	6	392	-0.00056956
2230	6	314	-0.000655614
2231	1	1521	-1.17E-26
2231	1	942	-2.15E-20
2231	1	1906	-3.67E-19
2231	1	1276	-8.50E-19
2231	1	1428	-3.27E-17
2231	6	1276	-1.04E-13
2231	6	975	-2.06E-13
2231	1	1640	-3.63E-11
2231	1	1361	-4.26E-11
2231	1	12	-9.98E-11
2231	1	1041	-2.43E-10
2231	1	66	-2.55E-09
2231	1	178	-2.91E-09
2231	6	1906	-1.50E-08
2231	6	1521	-2.15E-08
2232	1	1521	-7.60E-14
2232	6	1276	-3.06E-12
2232	6	975	-1.06E-10
2232	1	1906	-9.44E-10
2232	5	1048	-5.13E-09
2232	6	1107	-8.01E-08
2232	1	1428	-9.10E-08
2232	6	1521	-1.50E-07
2232	6	1435	-1.70E-07
2232	6	1906	-4.30E-07
2232	6	185	-1.31E-06
2232	6	12	-1.59E-06
2232	5	1343	-3.55E-06
2233	1	1521	-2.07E-20
2233	6	975	-7.04E-18
2233	1	1906	-2.47E-14
2233	1	1428	-2.92E-13
2233	6	1107	-7.41E-13
2233	6	1276	-7.43E-13
2233	6	1435	-1.15E-11
2233	1	1276	-9.23E-11
2233	1	329	-8.12E-10
2233	6	107	-2.43E-09
2233	6	185	-3.93E-09
2233	1	942	-5.57E-09
2233	1	66	-5.92E-09
2233	6	392	-1.28E-08
2233	5	1048	-3.00E-08
2234	1	1521	-8.27E-22
2234	6	1276	-4.87E-17
2234	1	1906	-1.61E-15
2234	6	975	-1.57E-14
2234	1	1428	-8.06E-14
2234	6	1107	-4.06E-12
2234	1	942	-2.21E-11
2234	1	1276	-5.29E-11
2234	6	1435	-7.37E-11
2234	1	66	-1.49E-09
2234	6	185	-1.01E-08
2234	1	329	-1.51E-08
2234	1	69	-5.33E-08
2234	1	1616	-9.11E-08
2235	1	1521	-8.79E-25
2235	1	942	-2.43E-19
2235	1	1906	-2.36E-18
2235	1	1276	-1.62E-17
2235	1	1428	-4.04E-17
2235	6	1276	-4.92E-14
2235	1	1361	-3.20E-12
2235	6	975	-9.64E-12
2235	1	1640	-2.90E-11
2235	1	12	-3.20E-11
2235	1	1041	-5.29E-11
2235	1	1616	-5.36E-09
2235	1	1185	-2.91E-08
2235	1	66	-1.35E-07
2235	1	1729	-1.45E-07
2235	6	1521	-1.50E-07
2235	6	1107	-1.58E-07
2236	6	1276	-2.55E-13
2236	6	975	-3.78E-13
2236	1	1521	-1.40E-10
2236	6	1107	-6.89E-10
2236	6	1435	-1.21E-08
2236	6	185	-4.43E-08
2236	5	1048	-1.90E-07
2236	6	1906	-3.82E-07
2236	1	1906	-6.13E-07
2236	6	1521	-1.07E-06
2236	1	66	-2.92E-06
2236	6	12	-6.11E-06
2236	4	683	-1.34E-05
2236	7	975	-1.36E-05
2236	6	39	-2.28E-05
2236	7	185	-2.74E-05
2237	1	1521	-3.56E-31
2237	1	942	-5.28E-23
2237	1	1906	-1.44E-22
2237	1	1276	-3.45E-22
2237	1	1428	-5.32E-22
2237	1	1361	-1.08E-16
2237	1	1616	-4.82E-15
2237	1	12	-5.61E-15
2237	1	1640	-5.98E-15
2237	1	1041	-5.45E-13
2237	1	1552	-8.58E-13
2237	1	1729	-1.76E-12
2237	6	975	-1.94E-12
2237	6	1276	-3.24E-12
2237	1	1185	-9.77E-11
2237	5	1048	-2.80E-10
2238	6	1276	-6.16E-12
2238	1	1521	-2.26E-10
2238	6	975	-6.66E-09
2238	1	1906	-2.16E-07
2238	6	1521	-2.46E-07
2238	6	1906	-4.51E-07
2238	1	1428	-2.42E-06
2238	5	1048	-3.21E-06
2238	6	1435	-4.48E-06
2238	6	1107	-4.75E-06
2238	6	12	-8.77E-06
2238	6	1361	-1.24E-05
2238	1	942	-1.48E-05
2238	6	185	-1.78E-05
2238	1	66	-2.71E-05
2238	6	1209	-9.05E-05
2239	6	1276	-8.50E-21
2239	1	1521	-1.03E-20
2239	6	975	-2.85E-16
2239	1	1906	-1.87E-14
2239	1	1428	-7.81E-13
2239	6	1107	-2.21E-11
2239	6	1435	-4.08E-11
2239	6	185	-1.92E-10
2239	6	1521	-3.41E-10
2239	6	1906	-3.95E-10
2239	1	942	-2.58E-09
2239	1	66	-2.88E-09
2239	6	12	-7.34E-09
2239	1	1276	-1.58E-08
2239	1	329	-1.99E-08
2240	6	975	-4.30E-19
2240	6	1107	-2.94E-14
2240	1	1521	-5.10E-14
2240	6	1276	-3.29E-13
2240	6	1435	-2.34E-11
2240	6	185	-1.87E-10
2240	6	107	-1.80E-09
2240	1	1906	-1.41E-08
2240	6	683	-2.03E-08
2240	6	245	-2.19E-08
2240	1	66	-4.26E-08
2240	6	39	-4.89E-08
2240	1	163	-9.94E-08
2240	5	1920	-1.77E-07
2240	5	1048	-1.95E-07
2240	1	1428	-3.29E-07
2241	1	1521	-1.47E-27
2241	6	975	-8.98E-23
2241	6	1276	-1.07E-22
2241	1	1906	-5.56E-19
2241	1	1428	-4.16E-15
2241	6	1107	-8.44E-15
2241	1	1276	-2.73E-14
2241	1	942	-2.79E-13
2241	6	1435	-4.31E-13
2241	6	185	-9.65E-12
2241	1	66	-1.18E-10
2241	5	1048	-1.35E-10
2241	7	248	-1.41E-10
2241	6	392	-1.96E-10
2241	6	1906	-2.91E-10
2241	7	280	-6.64E-10
2241	6	107	-9.83E-10
2242	1	1521	-1.57E-43
2242	1	942	-1.30E-40
2242	1	1276	-3.05E-33
2242	1	1906	-7.97E-33
2242	6	1276	-4.01E-32
2242	1	1428	-4.95E-31
2242	1	1361	-1.58E-23
2242	1	1041	-1.06E-22
2242	1	1640	-3.19E-22
2242	1	12	-8.60E-21
2242	6	975	-9.14E-20
2242	1	1185	-1.48E-19
2242	1	1729	-2.40E-19
2242	6	1521	-1.85E-18
2242	6	1906	-2.79E-17
2242	1	1616	-2.03E-16
2242	6	12	-8.57E-15
2243	1	1521	-4.80E-16
2243	6	1276	-7.29E-13
2243	1	1906	-9.94E-12
2243	1	942	-1.54E-11
2243	1	1428	-1.84E-10
2243	1	1276	-2.66E-10
2243	6	975	-5.56E-08
2243	6	1521	-5.72E-08
2243	1	1361	-1.78E-07
2243	6	1906	-2.90E-07
2243	1	12	-6.38E-07
2243	6	12	-2.54E-06
2243	1	1640	-2.74E-06
2243	1	1616	-4.76E-06
2243	1	1041	-5.43E-06
2243	6	1361	-6.98E-06
2243	1	66	-3.28E-05
2243	6	448	-4.99E-05
2244	1	1521	-3.60E-22
2244	1	942	-1.05E-18
2244	6	1276	-5.55E-17
2244	1	1276	-2.24E-16
2244	1	1906	-2.67E-16
2244	1	1428	-5.56E-15
2244	6	975	-2.06E-14
2244	1	1361	-7.07E-11
2244	1	1640	-8.45E-11
2244	1	12	-6.52E-10
2244	1	1041	-2.32E-09
2244	6	1107	-3.73E-09
2244	1	1185	-4.88E-09
2244	6	1906	-1.05E-08
2244	6	1521	-1.95E-08
2244	1	1616	-5.01E-08
2245	1	1521	-1.49E-25
2245	1	942	-7.15E-23
2245	1	1276	-9.37E-20
2245	1	1906	-3.34E-19
2245	6	1276	-2.14E-18
2245	1	1428	-3.38E-18
2245	1	1361	-5.06E-14
2245	1	1640	-2.67E-13
2245	6	975	-3.31E-13
2245	1	1041	-2.59E-12
2245	1	12	-4.84E-12
2245	1	1185	-4.31E-11
2245	1	1729	-5.99E-11
2245	6	1906	-2.10E-10
2245	1	1616	-2.70E-10
2245	6	1521	-4.53E-10
2245	1	1552	-8.23E-09
2246	1	1521	-1.37E-15
2246	6	1276	-8.36E-15
2246	6	975	-1.85E-11
2246	1	1906	-7.28E-11
2246	1	1428	-5.03E-09
2246	1	942	-1.01E-08
2246	6	1521	-2.81E-08
2246	6	1107	-3.23E-08
2246	6	1906	-6.58E-08
2246	6	1435	-9.99E-08
2246	1	66	-1.07E-07
2246	1	1276	-1.83E-07
2246	6	12	-5.89E-07
2246	6	185	-2.91E-06
2246	1	78	-6.73E-06
2247	6	975	-5.06E-14
2247	6	1276	-7.01E-12
2247	5	1048	-3.99E-09
2247	6	1435	-6.05E-09
2247	1	1521	-8.51E-09
2247	6	1107	-1.60E-08
2247	6	185	-1.67E-06
2247	6	1521	-2.22E-06
2247	6	107	-2.71E-06
2247	5	975	-2.83E-06
2247	5	1912	-3.61E-06
2247	6	1906	-4.19E-06
2247	5	1315	-4.43E-06
2247	6	392	-1.07E-05
2247	6	12	-1.08E-05
2247	5	1343	-2.18E-05
2248	1	1521	-8.29E-13
2248	6	975	-4.85E-09
2248	1	1906	-1.05E-08
2248	1	1428	-9.29E-08
2248	6	1107	-1.39E-07
2248	1	1276	-4.38E-07
2248	1	942	-2.25E-06
2248	5	1048	-5.08E-06
2248	6	1435	-5.52E-06
2248	1	66	-1.78E-05
2248	6	185	-2.06E-05
2248	5	1343	-4.00E-05
2249	1	1521	0
2249	1	942	0
2249	1	1276	-1.78E-40
2249	1	1906	-1.31E-38
2249	6	1276	-5.93E-37
2249	1	1428	-9.24E-37
2249	1	1361	-5.00E-29
2249	1	1041	-1.26E-28
2249	1	1640	-7.71E-28
2249	1	12	-1.64E-25
2249	1	1185	-2.26E-25
2249	1	1729	-5.25E-25
2249	6	1521	-3.33E-21
2249	6	975	-1.15E-20
2249	6	1906	-1.21E-19
2249	1	1616	-1.34E-19
2249	6	12	-5.46E-17
2250	6	975	-2.25E-09
2250	6	1276	-1.18E-08
