head	rel	tail	score
TCMsymptom::Kou She Sheng Chuang	Symptom::Disease	Disease::MESH:D003324	-0.474255681
TCMsymptom::Xin Tong	Symptom::Disease	Disease::MESH:D003324	-0.119018868
TCMsymptom::Guan Pi	Symptom::Disease	Disease::MESH:D003324	-0.205475494
TCMsymptom::Xiong Pi	Symptom::Disease	Disease::MESH:D003324	-0.29918918
TCMsymptom::Zhi Ti Kun Zhong	Symptom::Disease	Disease::MESH:D003324	-0.316749811
TCMsymptom::Xiao Bian Lin Li	Syndrome::Symptom	Disease::MESH:D003324	-0.059370317
TCMsymptom::Yan Gan Hou Tong	Symptom::Disease	Disease::MESH:D003324	-0.341632962
TCMsymptom::She Sheng Chuang	Symptom::Disease	Disease::MESH:D002609	-0.097425275
TCMsymptom::Xie Re Tu Niu	Symptom::Disease	Disease::MESH:D002609	-0.051872104
TCMsymptom::Fu Ren Zang Zao	Symptom::Disease	Disease::MESH:D002609	-0.074685082
TCMsymptom::Gan Qu Zhang Tong	Symptom::Disease	Disease::MESH:D002609	-0.046645314
TCMsymptom::Mu Huang	Symptom::Disease	Disease::MESH:D002609	-0.272206277
TCMsymptom::Niao Chi	Symptom::Disease	Disease::MESH:D002609	-0.055937428
TCMsymptom::Niao Huang Ru Cha	Symptom::Disease	Disease::MESH:D002609	-0.015197009
TCMsymptom::Pi Fu Shi Zhen	Symptom::Disease	Disease::MESH:D002609	-0.332596511
TCMsymptom::Re Du Xie Li	Symptom::Disease	Disease::MESH:D002609	-0.669286132
TCMsymptom::Re Li	Symptom::Disease	Disease::MESH:D002609	-0.107526489
TCMsymptom::Xiao Bian Hun Zhuo	Symptom::Disease	Disease::MESH:D002609	-0.311738819
TCMsymptom::Xiao Bian Se Tong	Symptom::Disease	Disease::MESH:D002609	-0.066597506
TCMsymptom::Xiong Fu Zhang Tong	Symptom::Disease	Disease::MESH:D002609	-0.200868055
TCMsymptom::Xiong Ge Pi Men	Symptom::Disease	Disease::MESH:D002609	-0.140355811
TCMsymptom::Zhi Ti Suan Zhong	Symptom::Disease	Disease::MESH:D002609	-0.093633451
TCMsymptom::Chi Bai Dai Xia	Symptom::Disease	Disease::MESH:D002609	-0.146812633
TCMsymptom::Huang Shui Lin Li	Symptom::Disease	Disease::MESH:D002609	-0.188220054
TCMsymptom::Cao Za Ou Tu	Symptom::Disease	Disease::MESH:D002609	-0.107522719
TCMsymptom::Ru Xian Zeng Sheng	Symptom::Disease	Disease::MESH:D002609	-0.035933103
TCMsymptom::Yi Ji	Symptom::Disease	Disease::MESH:D002609	-0.287894815
TCMsymptom::Chi Ken Zhong Tong	Symptom::Disease	Disease::MESH:D002609	-0.434014648
TCMsymptom::Ke Xie	Syndrome::Symptom	Disease::MESH:D002609	-0.176815912
TCMsymptom::Liang Sai Zhong	Symptom::Disease	Disease::MESH:D002609	-0.287018359
TCMsymptom::Liang Sai Zhong Tong	Symptom::Disease	Disease::MESH:D002609	-0.119945616
TCMsymptom::Nv Xie	Symptom::Disease	Disease::MESH:D002609	-0.206711143
TCMsymptom::Tian Xing Chi Yan	Symptom::Disease	Disease::MESH:D002609	-0.277665734
TCMsymptom::Yong Zhong	Symptom::Disease	Disease::MESH:D002609	-0.020342907
TCMsymptom::Zhong Du	Symptom::Disease	Disease::MESH:D002609	-0.099822164
TCMsymptom::Hong Zhen	Symptom::Disease	Disease::MESH:D002609	-0.082304247
TCMsymptom::Chang Yong Zhong Tong	Symptom::Disease	Disease::MESH:D002609	-0.101355664
TCMsymptom::Mu Se	Symptom::Disease	Disease::MESH:D002609	-0.058725566
TCMsymptom::Sao Yang Ming Xian	Symptom::Disease	Disease::MESH:D002609	-0.211629331
TCMsymptom::Yan Nian Mo Chong Xie	Symptom::Disease	Disease::MESH:D002609	-0.074609585
TCMsymptom::Zhuo Ti	Symptom::Disease	Disease::MESH:D002609	-0.479890108
TCMsymptom::Da Bian Nong Xie	Syndrome::TCMsymptom	Disease::MESH:D001816	-0.266902447
TCMsymptom::Niao Huang	Syndrome::TCMsymptom	Disease::MESH:D001816	-0.092974059
TCMsymptom::She You Chi Hen	Syndrome::TCMsymptom	Disease::MESH:D001816	-0.006340126
TCMsymptom::Tu Nong	Syndrome::TCMsymptom	Disease::MESH:D001816	-0.001361984
TCMsymptom::Guan Fu Pi Men	Syndrome::TCMsymptom	Disease::MESH:D001816	-3.41E-06
TCMsymptom::Xiong Fu Zhang Man	Syndrome::TCMsymptom	Disease::MESH:D001816	-0.000937582
TCMsymptom::Xiong Xie Zhang Tong	Syndrome::TCMsymptom	Disease::MESH:D001816	-0.020006616
TCMsymptom::Zhi Chuang Zhong	Syndrome::TCMsymptom	Disease::MESH:D001816	-0.010319891
TCMsymptom::Bi Sai	Syndrome::TCMsymptom	Disease::MESH:D001816	-0.209861174
TCMsymptom::Mu An Bu Ming	Syndrome::TCMsymptom	Disease::MESH:D001816	-0.156536981
TCMsymptom::Liang Xie Zhang Tong	Syndrome::Symptom	Disease::MESH:D001249	-0.179055899
TCMsymptom::She Hong Tai Huang Ni	Syndrome::Symptom	Disease::MESH:D001249	-0.172460392
TCMsymptom::Tou Shen Kun Zhong	Syndrome::Symptom	Disease::MESH:D001249	-0.058447756
TCMsymptom::Xiao Fu Zhang Tong	Syndrome::Symptom	Disease::MESH:D001249	-0.161798403
TCMsymptom::Wei Huo Ya Tong	Syndrome::Symptom	Disease::MESH:D001249	-0.375561684
TCMsymptom::Kou Ke Xi Yin	Symptom::Disease	Disease::MESH:D000795	-0.242411286
TCMsymptom::Kou She Gan Zao	Symptom::Disease	Disease::MESH:D000795	-0.239872485
TCMsymptom::Tu Xie	Symptom::Disease	Disease::MESH:D000795	-0.2097141
TCMsymptom::Dai Xia Se Huang Zhi Chou	Symptom::Disease	Disease::MESH:D000795	-0.564035892
TCMsymptom::Er Xia Zhong Tong	Symptom::Disease	Disease::MESH:D000795	-0.404309392
TCMsymptom::Mao Fa You Ni	Symptom::Disease	Disease::MESH:D000795	-0.33729881
TCMsymptom::Nong Tan	Symptom::Disease	Disease::MESH:D000795	-0.217818871
TCMsymptom::Pi Fu Nian Mo Po Kui	Symptom::Disease	Disease::MESH:D000795	-0.045668323
TCMsymptom::Shi Lin	Symptom::Disease	Disease::MESH:D000795	-0.256516427
TCMsymptom::Tou Tong Ru Guo	Symptom::Disease	Disease::MESH:D000795	-0.166576311
TCMsymptom::Xia Xie	Symptom::Disease	Disease::MESH:D000795	-0.066605113
TCMsymptom::Xiong Bu Men Tong	Symptom::Disease	Disease::MESH:D000795	-0.3230775
TCMsymptom::Xiong Fu Zhang Men	Symptom::Disease	Disease::MESH:D000795	-0.253993273
TCMsymptom::Yue Jing Liang Duo    Wei Chou	Symptom::Disease	Disease::MESH:D000795	-0.342722446
TCMsymptom::Xie Li Hou Zhong	Symptom::Disease	Disease::MESH:D000795	-0.434509605
TCMsymptom::Da Bian Gan	Symptom::Disease	Disease::MESH:D000795	-0.433268279
TCMsymptom::Ru Bi	Symptom::Disease	Disease::MESH:D000795	-0.274303854
TCMsymptom::Dao Han	Symptom::Disease	Disease::MESH:D000795	-0.178571314
TCMsymptom::Dong Zhe Han Chu	Symptom::Disease	Disease::MESH:D000795	-0.347419977
TCMsymptom::Feng Yan Lan Xian	Symptom::Disease	Disease::MESH:D000795	-0.109005168
TCMsymptom::Liang Sai Tong	Symptom::Disease	Disease::MESH:D000795	-0.462256223
TCMsymptom::Niao Xie Xie Se Xian Hong	Symptom::Disease	Disease::MESH:D000795	-0.104675889
TCMsymptom::Fei Zi	Symptom::Disease	Disease::MESH:D000795	-0.208798587
TCMsymptom::Jie Xian Sao Yang	Symptom::Disease	Disease::MESH:D000795	-0.187511221
TCMsymptom::Liu Huang Zhuo Ti	Symptom::Disease	Disease::MESH:D000795	-0.235723481
TCMsymptom::Tan Re Ke Sou	Symptom::Disease	Disease::MESH:D000795	-0.360561937
TCMsymptom::She Sheng Chuang	Symptom::Disease	Disease::MESH:D000755	-0.196298227
TCMsymptom::Jie Zhong	Symptom::Disease	Disease::MESH:D000755	-0.181868836
TCMsymptom::Niao Se Pian Huang	Symptom::Disease	Disease::MESH:D000755	-0.142127484
TCMsymptom::Pi Fu Shi Zhen	Symptom::Disease	Disease::MESH:D000755	-0.288866311
TCMsymptom::Shi Lin	Symptom::Disease	Disease::MESH:D000755	-0.218453959
TCMsymptom::Xi Suan Tong	Symptom::Disease	Disease::MESH:D000755	-0.107788712
TCMsymptom::Xia Li Chou Hui	Symptom::Disease	Disease::MESH:D000755	-0.136837825
TCMsymptom::Xie Lei Teng Tong	Symptom::Disease	Disease::MESH:D000755	-0.073729604
TCMsymptom::Gang Men Zhuo Re	Symptom::Disease	Disease::MESH:D000755	-0.285539985
TCMsymptom::Ru Fang Teng Tong	Symptom::Disease	Disease::MESH:D000755	-0.197295338
TCMsymptom::Chao Re	Symptom::Disease	Disease::MESH:D000755	-0.028362814
TCMsymptom::Chi Lv Hong Ban	Symptom::Disease	Disease::MESH:D000755	-0.046105623
TCMsymptom::Zhong Du	Symptom::Disease	Disease::MESH:D000755	-0.08110562
TCMsymptom::Ya Tong	Syndrome::Symptom	Disease::MESH:D000755	-0.09390562
TCMsymptom::Kou She Gan Zao	Symptom::Disease	Disease::MESH:D000740	-0.271233439
TCMsymptom::Kou She Gan Zao	Syndrome::Symptom	Disease::MESH:D000740	-0.327721089
TCMsymptom::Xie Re Tu Nv	Symptom::Disease	Disease::MESH:D000740	-0.180615008
TCMsymptom::Guan Jie Hong Zhong Re Tong	Symptom::Disease	Disease::MESH:D000740	-0.238348484
TCMsymptom::Ji Rou Hong Zhong Re Tong	Symptom::Disease	Disease::MESH:D000740	-0.155676514
TCMsymptom::Pi Fu Shi Zhen	Symptom::Disease	Disease::MESH:D000740	-0.331290871
TCMsymptom::Xia Zhi Chen Zhong	Symptom::Disease	Disease::MESH:D000740	-0.160775021
TCMsymptom::Xiao Er Ji Liang	Symptom::Disease	Disease::MESH:D000740	-0.46550259
TCMsymptom::Xiong Guan Pi Men	Syndrome::Symptom	Disease::MESH:D000740	-0.272626966
TCMsymptom::Xiao Bian Lin Li	Syndrome::Symptom	Disease::MESH:D000740	-0.070186473
TCMsymptom::Guan Fu Pi Man Zhang Tong	Symptom::Disease	Disease::MESH:D000740	-0.540520608
TCMsymptom::Xie Lin Se Tong	Symptom::Disease	Disease::MESH:D000740	-0.177994221
TCMsymptom::Gang Men Teng Tong	Symptom::Disease	Disease::MESH:D000740	-0.257380694
TCMsymptom::Ru Xian Zeng Sheng	Syndrome::Symptom	Disease::MESH:D000740	-0.113094464
TCMsymptom::Wei Re	Symptom::Disease	Disease::MESH:D000740	-0.395813912
TCMsymptom::Wei Guan Shao Zhuo Gan	Symptom::Disease	Disease::MESH:D000740	-0.42214635
TCMsymptom::Ya Ken Chu Xie	Symptom::Disease	Disease::MESH:D000740	-0.191012725
TCMsymptom::Kou Zao	Symptom::Disease	Disease::MESH:D000740	-0.119712099
TCMsymptom::Xiao Er Gan Ji Fa Re	Symptom::Disease	Disease::MESH:D000740	-0.234728515
TCMsymptom::Niao Xie Xie Se Zi Hong	Symptom::Disease	Disease::MESH:D000740	-0.099180758
TCMsymptom::Tou Yong	Syndrome::Symptom	Disease::MESH:D000740	-0.139484823
TCMsymptom::Yong Ju Nan Kui	Symptom::Disease	Disease::MESH:D000740	-0.205255926
TCMsymptom::Zhi Chuang Zhong Tong	Syndrome::Symptom	Disease::MESH:D000740	-0.232502654
TCMsymptom::Tian Pao Chuang	Symptom::Disease	Disease::MESH:D000740	-0.299053967
TCMsymptom::Bi Liu Zhuo Ti	Symptom::Disease	Disease::MESH:D000740	-0.035508383
TCMsymptom::Mu Yang	Syndrome::Symptom	Disease::MESH:D000740	-0.215664238
TCMsymptom::Yan Hou Bu Li	Symptom::Disease	Disease::MESH:D000740	-0.275805086
TCMsymptom::Yan Tong	Symptom::Disease	Disease::MESH:D000740	-0.521125913
TCMsymptom::Feng Zhen	Symptom::Disease	Disease::MESH:D000740	-0.109682545
TCMsymptom::Shi Bi Bing	Syndrome::Symptom	Disease::MESH:D000012	-0.215507433
TCMsymptom::Ya Tong	Syndrome::Symptom	Disease::MESH:D000012	-0.016649244
TCMsymptom::Fu Ren Zang Zao	Syndrome::Symptom	Disease::MESH:C567642	-0.175366879
TCMsymptom::Fu Zhang	Syndrome::Symptom	Disease::MESH:C567642	-0.167903423
TCMsymptom::Fu Zhang Man	Syndrome::Symptom	Disease::MESH:C567642	-0.197444588
TCMsymptom::Jing Shui Lin Li Bu Jing	Syndrome::Symptom	Disease::MESH:C567642	-0.307917178
TCMsymptom::Kou She Zhong Tong	Syndrome::Symptom	Disease::MESH:C567642	-0.527518451
TCMsymptom::Liang Xie Zhang Tong	Syndrome::Symptom	Disease::MESH:C567642	-0.180189028
TCMsymptom::Niao Dao Zhuo Re	Syndrome::Symptom	Disease::MESH:C567642	-0.089156441
TCMsymptom::Niao Huang Ru Cha	Syndrome::Symptom	Disease::MESH:C567642	-0.080599003
TCMsymptom::Niao Re	Syndrome::Symptom	Disease::MESH:C567642	-0.115687259
TCMsymptom::Niao Tong	Syndrome::Symptom	Disease::MESH:C567642	-0.17975013
TCMsymptom::Nong Pao	Syndrome::Symptom	Disease::MESH:C567642	-0.195692047
TCMsymptom::Pi Fu Mi Lan	Syndrome::Symptom	Disease::MESH:C567642	-0.130444363
TCMsymptom::Pi Fu Nian Mo Po Kui	Syndrome::Symptom	Disease::MESH:C567642	-0.032737371
TCMsymptom::Pi Men	Syndrome::Symptom	Disease::MESH:C567642	-0.075383112
TCMsymptom::Re Du Xie Li	Syndrome::Symptom	Disease::MESH:C567642	-0.724589169
TCMsymptom::She Ti Zhong	Syndrome::Symptom	Disease::MESH:C567642	-0.234069899
TCMsymptom::Shi Chuang	Syndrome::Symptom	Disease::MESH:C567642	-0.186364561
TCMsymptom::Shi Re Xia Zhu	Syndrome::Symptom	Disease::MESH:C567642	-0.172985107
TCMsymptom::Ting Shuai	Syndrome::Symptom	Disease::MESH:C567642	-0.091369867
TCMsymptom::Xia Fu Zhang Tong	Syndrome::Symptom	Disease::MESH:C567642	-0.559540629
TCMsymptom::Xia Li Nong Xie	Syndrome::Symptom	Disease::MESH:C567642	-0.163596943
TCMsymptom::Xia Zhi Chen Zhong	Symptom::Disease	Disease::MESH:C567642	-0.220616505
TCMsymptom::Xiao Fu Zhang	Syndrome::Symptom	Disease::MESH:C567642	-0.260919571
TCMsymptom::Xiao Fu Zhang Tong	Syndrome::Symptom	Disease::MESH:C567642	-0.037663274
TCMsymptom::Xiong Ge Pi Man	Syndrome::Symptom	Disease::MESH:C567642	-0.160509273
TCMsymptom::Xiong Zhong Men Tong	Syndrome::Symptom	Disease::MESH:C567642	-0.122930072
TCMsymptom::Xie Lin	Syndrome::Symptom	Disease::MESH:C567642	-0.060798146
TCMsymptom::Xiao Er Liang Xian	Syndrome::Symptom	Disease::MESH:C567642	-0.212630793
TCMsymptom::Dai Xia Yin Yang	Syndrome::Symptom	Disease::MESH:C567642	-0.16684854
TCMsymptom::Shi Bi Bing	Syndrome::Symptom	Disease::MESH:C567642	-0.146769643
TCMsymptom::Re Lin	Syndrome::Symptom	Disease::MESH:C567642	-0.329563081
TCMsymptom::Pin Er Liu Nong	Syndrome::Symptom	Disease::MESH:C567642	-0.135650411
TCMsymptom::Chi Bai Dai Xia	Syndrome::Symptom	Disease::MESH:C567642	-0.27000308
TCMsymptom::Huang Shui Lin Li	Syndrome::Symptom	Disease::MESH:C567642	-0.534043968
TCMsymptom::Qi Fu Zhang Tong	Syndrome::Symptom	Disease::MESH:C567642	-0.209574878
TCMsymptom::Gang Men Teng Tong	Syndrome::Symptom	Disease::MESH:C567642	-0.383426607
TCMsymptom::Xie Li Hou Zhong	Syndrome::Symptom	Disease::MESH:C567642	-0.275887221
TCMsymptom::Cao Za Si Ji	Syndrome::Symptom	Disease::MESH:C567642	-0.298394471
TCMsymptom::Ru Fang Zhang Tong	Syndrome::Symptom	Disease::MESH:C567642	-0.031025058
TCMsymptom::Ru Zhang Tong	Syndrome::Symptom	Disease::MESH:C567642	-0.057242531
TCMsymptom::Wei Guan Cao Za Bu Shi	Syndrome::Symptom	Disease::MESH:C567642	-0.109242253
TCMsymptom::Ru E	Syndrome::Symptom	Disease::MESH:C567642	-0.343498319
TCMsymptom::Ru Bi	Syndrome::Symptom	Disease::MESH:C567642	-0.31021446
TCMsymptom::Chao Re	Syndrome::Symptom	Disease::MESH:C567642	-0.213042825
TCMsymptom::Xiao Er Gan Ji	Syndrome::Symptom	Disease::MESH:C567642	-0.436457157
TCMsymptom::Chang Feng Xia Xie	Syndrome::Symptom	Disease::MESH:C567642	-0.225912526
TCMsymptom::Chi Tong	Syndrome::Symptom	Disease::MESH:C567642	-0.09899243
TCMsymptom::Fen La Ge Da	Syndrome::Symptom	Disease::MESH:C567642	-0.364423603
TCMsymptom::Liang Sai Zhong Tong	Syndrome::Symptom	Disease::MESH:C567642	-0.255704701
TCMsymptom::Niao Xie	Syndrome::Symptom	Disease::MESH:C567642	-0.110163406
TCMsymptom::Nv Xie	Syndrome::Symptom	Disease::MESH:C567642	-0.165690914
TCMsymptom::Yong Zhong Chuang Yang	Syndrome::Symptom	Disease::MESH:C567642	-0.137629941
TCMsymptom::Zhi Chuang Tong	Syndrome::Symptom	Disease::MESH:C567642	-0.156634197
TCMsymptom::Shi Re Ji Zhi Bian Mi	Syndrome::Symptom	Disease::MESH:C567642	-0.697696626
TCMsymptom::Ting Zhong	Syndrome::Symptom	Disease::MESH:C567642	-0.125788972
TCMsymptom::Yong Zhong Chuang Du	Syndrome::Symptom	Disease::MESH:C567642	-0.376582175
TCMsymptom::Chang Yong	Syndrome::Symptom	Disease::MESH:C567642	-0.27357927
TCMsymptom::Feng Re	Syndrome::Symptom	Disease::MESH:C567642	-0.24716258
TCMsymptom::Sao Yang	Syndrome::Symptom	Disease::MESH:C567642	-0.469310731
TCMsymptom::Wei E Feng Han	Syndrome::Symptom	Disease::MESH:C567642	-0.13987267
TCMsymptom::Yan Hong Zhong Tong	Syndrome::Symptom	Disease::MESH:C567642	-0.326500714
TCMsymptom::Yan Hou Gan	Syndrome::Symptom	Disease::MESH:C567642	-0.023810929
TCMsymptom::Yan Tong	Syndrome::Symptom	Disease::MESH:C567642	-0.538086593
TCMsymptom::Tan Re Ke Sou	Syndrome::Symptom	Disease::MESH:C567642	-0.317267984
TCMsymptom::Mu Se Tong	Syndrome::Symptom	Disease::MESH:C567642	-0.135149255
TCMsymptom::Feng Zhen	Syndrome::Symptom	Disease::MESH:C567642	-0.088834241
TCMsymptom::Niao Tong	Symptom::Disease	Disease::MESH:C567379	-0.351700753
TCMsymptom::Ou Tu	Symptom::Disease	Disease::MESH:C567379	-0.279431462
TCMsymptom::She Hong Tai Huang Ni	Symptom::Disease	Disease::MESH:C567379	-0.185952753
TCMsymptom::Xiong Ge Pi Man	Syndrome::Symptom	Disease::MESH:C567379	-0.301616758
TCMsymptom::Xiong Zhong Men Tong	Syndrome::Symptom	Disease::MESH:C567379	-0.24495095
TCMsymptom::Xiao Er Man Liang	Symptom::Disease	Disease::MESH:C567379	-0.151421383
TCMsymptom::Re Lin	Syndrome::Symptom	Disease::MESH:C567379	-0.295483232
TCMsymptom::Pin Er Liu Nong	Symptom::Disease	Disease::MESH:C567379	-0.409571767
TCMsymptom::Cao Za	Symptom::Disease	Disease::MESH:C567379	-0.101099432
TCMsymptom::Qi Fu Zhang Tong	Symptom::Disease	Disease::MESH:C567379	-0.260888904
TCMsymptom::Ting Shi	Symptom::Disease	Disease::MESH:C567379	-0.138520211
TCMsymptom::Cao Za Si Ji	Symptom::Disease	Disease::MESH:C567379	-0.414712399
TCMsymptom::Wei Guan Cao Za	Symptom::Disease	Disease::MESH:C567379	-0.112852246
TCMsymptom::Tuo Xie	Symptom::Disease	Disease::MESH:C567379	-0.221451148
TCMsymptom::Yan Gan Hou Tong	Symptom::Disease	Disease::MESH:C567379	-0.335410476
TCMsymptom::Lian Chuang Mi Lan	Syndrome::Symptom	Disease::MESH:C566384	-0.149321467
TCMsymptom::Lian Chuang Mi Lan	Syndrome::Symptom	Disease::MESH:C566340	-0.081770636
TCMsymptom::Da Bian Gan Jie Nan Xia	Symptom::Disease	Disease::MESH:C565834	-0.143352628
TCMsymptom::Shen Mu Fa Huang	Syndrome::Symptom	Disease::MESH:C565655	-0.277847797
TCMsymptom::Da Bian Gan Jie	Syndrome::TCMsymptom	Disease::MESH:C565390	-0.041199964
TCMsymptom::Da Bian Nong Xie	Syndrome::TCMsymptom	Disease::MESH:C565390	-0.138091683
TCMsymptom::She Jian Hong	Syndrome::TCMsymptom	Disease::MESH:C565390	-0.101332821
TCMsymptom::Kou Ku	Syndrome::TCMsymptom	Disease::MESH:C565390	-0.044414498
TCMsymptom::Niao Huang	Syndrome::TCMsymptom	Disease::MESH:C565390	-0.099572495
TCMsymptom::She You Chi Hen	Syndrome::TCMsymptom	Disease::MESH:C565390	-0.00064511
TCMsymptom::Tu Nong	Syndrome::TCMsymptom	Disease::MESH:C565390	-0.000302077
TCMsymptom::Guan Fu Pi Men	Syndrome::TCMsymptom	Disease::MESH:C565390	-3.69E-06
TCMsymptom::Xiong Xie Zhang Tong	Syndrome::TCMsymptom	Disease::MESH:C565390	-0.01380632
TCMsymptom::Xi Suan Ruan	Syndrome::TCMsymptom	Disease::MESH:C565390	-0.247223929
TCMsymptom::Kou Bi Sheng Chuang	Syndrome::TCMsymptom	Disease::MESH:C565390	-0.084953673
TCMsymptom::Ru Fang Zhong Tong	Syndrome::TCMsymptom	Disease::MESH:C565390	-0.19681932
TCMsymptom::Yue Jing Guo Duo	Syndrome::TCMsymptom	Disease::MESH:C565390	-0.055651378
TCMsymptom::Zhi Chuang Chu Xie	Syndrome::TCMsymptom	Disease::MESH:C565390	-0.050092541
TCMsymptom::Zhi Chuang Zhong	Syndrome::TCMsymptom	Disease::MESH:C565390	-4.15E-05
TCMsymptom::Yong Chuang Zhong Du	Syndrome::TCMsymptom	Disease::MESH:C565390	-0.03329071
TCMsymptom::Bi Sai	Syndrome::TCMsymptom	Disease::MESH:C565390	-0.15233852
TCMsymptom::Mu An Bu Ming	Syndrome::TCMsymptom	Disease::MESH:C565390	-0.00614042
TCMsymptom::Yan Hou Gan Tong	Syndrome::TCMsymptom	Disease::MESH:C565390	-0.006690613
TCMsymptom::Shi Re Du Xie Ju Jie Ji Fu	Symptom::Disease	Disease::MESH:C564650	-0.3126854
TCMsymptom::Chao Re	Symptom::Disease	Disease::MESH:C564650	-0.055523224
TCMsymptom::Feng Re Gan Mao	Syndrome::Symptom	Disease::MESH:C564650	-0.078428179
TCMsymptom::Pi Fu Feng Tuan Se Hong	Symptom::Disease	Disease::MESH:C564650	-0.143173575
TCMsymptom::Mu Se Tong	Symptom::Disease	Disease::MESH:C564365	-0.267707527
TCMsymptom::She Hong	Syndrome::Symptom	Disease::MESH:C563789	-0.116931878
TCMsymptom::She Mi Lan	Symptom::Disease	Disease::MESH:C563789	-0.140579104
TCMsymptom::Xie Re Tu Niu	Symptom::Disease	Disease::MESH:C563789	-0.181819424
TCMsymptom::Ye Liang	Syndrome::Symptom	Disease::MESH:C563789	-0.017255668
TCMsymptom::Ye Ti	Syndrome::Symptom	Disease::MESH:C563789	-0.085433722
TCMsymptom::Dai Xia Se Huang	Syndrome::Symptom	Disease::MESH:C563789	-0.408966124
TCMsymptom::Er Dao Liu Nong	Syndrome::Symptom	Disease::MESH:C563789	-0.143416107
TCMsymptom::Nian Ye Bian	Syndrome::Symptom	Disease::MESH:C563789	-0.070949048
TCMsymptom::Ou Tu	Symptom::Disease	Disease::MESH:C563789	-0.267115861
TCMsymptom::Pi Man	Syndrome::Symptom	Disease::MESH:C563789	-0.220940486
TCMsymptom::She Ti Pang Da	Symptom::Disease	Disease::MESH:C563789	-0.040983614
TCMsymptom::Shi Lin Se Tong	Syndrome::Symptom	Disease::MESH:C563789	-0.115641817
TCMsymptom::Wai Yin Hong Zhong	Syndrome::Symptom	Disease::MESH:C563789	-0.118259482
TCMsymptom::Xiao Bian Di Li Bu Jing	Symptom::Disease	Disease::MESH:C563789	-0.299165666
TCMsymptom::Xiao Bian Lin Zhuo	Syndrome::Symptom	Disease::MESH:C563789	-0.250555933
TCMsymptom::Xie Xie Ji Po	Syndrome::Symptom	Disease::MESH:C563789	-0.338957757
TCMsymptom::Xiong Pi	Syndrome::Symptom	Disease::MESH:C563789	-0.163660645
TCMsymptom::Xiong Guan Man Men	Symptom::Disease	Disease::MESH:C563789	-0.179705113
TCMsymptom::Xiong Zhong Man Men	Syndrome::Symptom	Disease::MESH:C563789	-0.233396873
TCMsymptom::Xie Lin	Symptom::Disease	Disease::MESH:C563789	-0.076028451
TCMsymptom::Xie Niao	Syndrome::Symptom	Disease::MESH:C563789	-0.201677665
TCMsymptom::Zu Xi Hong Zhong Re Tong	Symptom::Disease	Disease::MESH:C563789	-0.134587169
TCMsymptom::Xiao Bian Lin Li	Syndrome::Symptom	Disease::MESH:C563789	-0.075329401
TCMsymptom::Xiao Er Liang Xian	Syndrome::Symptom	Disease::MESH:C563789	-0.104053155
TCMsymptom::Xiao Er Liang Feng	Syndrome::Symptom	Disease::MESH:C563789	-0.205907851
TCMsymptom::Re Bi	Symptom::Disease	Disease::MESH:C563789	-0.382166266
TCMsymptom::Lei Feng Shi Xing Guan Jie Yan	Symptom::Disease	Disease::MESH:C563789	-0.087889813
TCMsymptom::Xie Li	Syndrome::Symptom	Disease::MESH:C563789	-0.247806132
TCMsymptom::Cao Za Ou Tu	Symptom::Disease	Disease::MESH:C563789	-0.064233996
TCMsymptom::Chang Ming	Symptom::Disease	Disease::MESH:C563789	-0.148383871
TCMsymptom::Gang Men Zhuo Re	Syndrome::Symptom	Disease::MESH:C563789	-0.219354466
TCMsymptom::Ru Fang Zhong Kuai	Syndrome::Symptom	Disease::MESH:C563789	-0.096008092
TCMsymptom::Ru Fang Zhong Kuai	Symptom::Disease	Disease::MESH:C563789	-0.108133636
TCMsymptom::Ru Pi	Symptom::Disease	Disease::MESH:C563789	-0.200102851
TCMsymptom::Ru Pi	Syndrome::Symptom	Disease::MESH:C563789	-0.293719918
TCMsymptom::Wei Guan Cao Za	Syndrome::Symptom	Disease::MESH:C563789	-0.04177082
TCMsymptom::Wei Guan Shao Zhuo Gan	Symptom::Disease	Disease::MESH:C563789	-0.30731082
TCMsymptom::Bian Xie	Symptom::Disease	Disease::MESH:C563789	-0.071080923
TCMsymptom::Fei Zhen Xian Hong	Syndrome::Symptom	Disease::MESH:C563789	-0.208913669
TCMsymptom::Fei Zhen Xian Hong	Symptom::Disease	Disease::MESH:C563789	-0.32098794
TCMsymptom::Ge Xie	Symptom::Disease	Disease::MESH:C563789	-0.004964216
TCMsymptom::Ke Xie	Syndrome::Symptom	Disease::MESH:C563789	-0.115979172
TCMsymptom::Liang Sai Zhong Tong	Symptom::Disease	Disease::MESH:C563789	-0.11777588
TCMsymptom::Ren Shen Lou Xie	Syndrome::Symptom	Disease::MESH:C563789	-0.105443612
TCMsymptom::Tian Xing Chi Yan	Syndrome::Symptom	Disease::MESH:C563789	-0.219958737
TCMsymptom::Yong Ju Zhong Du	Syndrome::Symptom	Disease::MESH:C563789	-0.243561774
TCMsymptom::Zhi Chuang Zhong Tong	Syndrome::Symptom	Disease::MESH:C563789	-0.146697506
TCMsymptom::Shi Re Ji Zhi Bian Mi	Syndrome::Symptom	Disease::MESH:C563789	-0.520287812
TCMsymptom::Chang Feng	Syndrome::Symptom	Disease::MESH:C563789	-0.197350889
TCMsymptom::Pi Fu Feng Tuan Se Hong	Syndrome::Symptom	Disease::MESH:C563789	-0.252163827
